사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,사업장면적,전화번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
스펙피씨카페(SPEC PC cafe),경기도,가평군,"경기도 가평군 조종면 조종새싹로4번길 12-3, 1동 1층",경기도 가평군 조종면 현리 263-11 1동 1층,37.818778,127.349647,12.6,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
커피숲(coffee),경기도,가평군,"경기도 가평군 설악면 평촌길 4, 1층",경기도 가평군 설악면 방일리 249-5 외1필지(248-7) 1층,37.621185,127.495535,33.12,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
커피&티(Coffee & Tea),경기도,가평군,"경기도 가평군 설악면 미사리로 258, 지하1층","경기도 가평군 설악면 송산리 583-2 외 84필지, 지하1층",37.683844,127.520437,12,031-589-5202,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
커피에코피아,경기도,가평군,"경기도 가평군 청평면 호반로 18, 1층",경기도 가평군 청평면 청평리 706-21 1층,37.727672,127.411780,49.28,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
굿모닝커피(Goodmorning Coffee),경기도,가평군,"경기도 가평군 상면 수목원로 465, 2층",경기도 가평군 상면 임초리 629-1 2층,37.741908,127.352709,192,031-584-6704,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
초이스,경기도,가평군,"경기도 가평군 청평면 잠곡로 14, 2층",경기도 가평군 청평면 청평리 413-5 2층,37.736808,127.420270,86.94,031-584-5525,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
던킨도너츠,경기도,가평군,경기도 가평군 가평읍 보납로 25 (1층),경기도 가평군 가평읍 읍내리 447-1 1층,37.831104,127.513239,38.8,031-582-2622,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
오크트리(Oak Tree),경기도,가평군,경기도 가평군 청평면 경춘로 1019,경기도 가평군 청평면 하천리 247-9,37.752040,127.433070,34.28,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
송세원 찐빵·커피,경기도,가평군,경기도 가평군 청평면 경춘로 548,경기도 가평군 청평면 대성리 100-3,37.719652,127.403246,44.18,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
베스킨라빈스(가평점),경기도,가평군,경기도 가평군 가평읍 가화로 124,경기도 가평군 가평읍 읍내리 471-3 외1필지,37.830735,127.513512,93.6,031-581-8858,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
금다방,경기도,가평군,"경기도 가평군 가평읍 가화로 55-18, 지하층","경기도 가평군 가평읍 대곡리 230-4 외 1필지, 지하층",37.824984,127.514670,90.35,031-581-0677,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(춘천방향)휴게소 요아정,경기도,가평군,"경기도 가평군 설악면 미사리로540번길 51, 휴게소 1층","경기도 가평군 설악면 미사리 149 외47필지, 1층",37.701930,127.546824,37.07,031-584-1426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
터미널커피숍,경기도,가평군,"경기도 가평군 청평면 청평중앙로 58, 2층",경기도 가평군 청평면 청평리 432-19 2층,37.738341,127.420791,81.62,031-584-1189,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
씨유 대성리점,경기도,가평군,경기도 가평군 청평면 경춘로 84,경기도 가평군 청평면 대성리 399-77,37.683333,127.378648,15,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
지에스25(GS25)가평설악점,경기도,가평군,경기도 가평군 설악면 신천중앙로 129,경기도 가평군 설악면 신천리 458-4,37.677861,127.489533,26,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
꽃다방,경기도,가평군,경기도 가평군 설악면 신천중앙로 93 (외 1필지),경기도 가평군 설악면 신천리 410-2 외 1필지,37.676779,127.492969,67.95,031-584-9333,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
씨유 가평뉴읍내점,경기도,가평군,"경기도 가평군 가평읍 가화로 133, 1층",경기도 가평군 가평읍 읍내리 452,37.831348,127.512671,3.3,031-581-7142,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
지에스(GS)25 가평중앙점,경기도,가평군,경기도 가평군 가평읍 석봉로 209 (외 1필지),경기도 가평군 가평읍 읍내리 637-6 외 1필지,37.833817,127.509273,15,031-581-0078,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
세븐일레븐 가평군청점,경기도,가평군,"경기도 가평군 가평읍 석봉로 192, 1층","경기도 가평군 가평읍 읍내리 617-6 외 1필지, 1층",37.832213,127.510319,8.22,031-581-6324,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
제이스,경기도,가평군,"경기도 가평군 조종면 연인산로 2, 1층",경기도 가평군 조종면 현리 282 1층,37.821509,127.349880,44.46,,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
피자스쿨 청평점,경기도,가평군,경기도 가평군 청평면 잠곡로 1,경기도 가평군 청평면 청평리 432-44,37.737285,127.419021,26.2,031-585-6847,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
길다방,경기도,가평군,경기도 가평군 가평읍 가화로 105,경기도 가평군 가평읍 읍내리 476-9,37.828950,127.513784,75.5,031-582-0708,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
바이더웨이 가평설악점,경기도,가평군,경기도 가평군 설악면 신천중앙로 114,경기도 가평군 설악면 신천리 432-6,37.677825,127.491279,7.56,031-585-7600,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(춘천방향)휴게소 파스쿠찌,경기도,가평군,경기도 가평군 설악면 미사리로540번길 51 (외 45필지),경기도 가평군 설악면 미사리 149 외 45필지,37.701936,127.546795,39.6,031-584-1426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(춘천방향)휴게소 호두과자,경기도,가평군,경기도 가평군 설악면 미사리로540번길 51 (외 45필지),경기도 가평군 설악면 미사리 149 외 45필지,37.701936,127.546795,42.8,031-584-1426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(춘천방향)휴게소 열린매장Ⅳ,경기도,가평군,경기도 가평군 설악면 미사리로540번길 51 (외 45필지),경기도 가평군 설악면 미사리 149 외 45필지,37.701936,127.546795,18.32,031-584-1426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(춘천방향)휴게소 열린매장Ⅲ,경기도,가평군,경기도 가평군 설악면 미사리로540번길 51 (외 45필지),경기도 가평군 설악면 미사리 149 외 45필지,37.701936,127.546795,18.32,031-584-1426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(춘천방향)휴게소 열린매장Ⅱ,경기도,가평군,경기도 가평군 설악면 미사리로540번길 51 (외 45필지),경기도 가평군 설악면 미사리 149 외 45필지,37.701936,127.546795,18.32,031-584-1426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(춘천방향)휴게소 열린매장Ⅰ,경기도,가평군,경기도 가평군 설악면 미사리로540번길 51 (외 45필지),경기도 가평군 설악면 미사리 149 외 45필지,37.701936,127.546795,18.32,031-584-1426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(서울방향)휴게소 파스쿠찌,경기도,가평군,경기도 가평군 설악면 미사리로 544 (외 39필지),경기도 가평군 설악면 미사리 145 외 39필지,37.701739,127.543471,41.2,031-584-1425,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(서울방향)휴게소 호두과자,경기도,가평군,경기도 가평군 설악면 미사리로 544 (외 39필지),경기도 가평군 설악면 미사리 145 외 39필지,37.701739,127.543471,41.6,031-584-1425,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(서울방향)휴게소 열린매장Ⅳ,경기도,가평군,경기도 가평군 설악면 미사리로 544 (외 39필지),경기도 가평군 설악면 미사리 145 외 39필지,37.701739,127.543471,18.32,031-584-1425,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(서울방향)휴게소 열린매장Ⅲ,경기도,가평군,경기도 가평군 설악면 미사리로 544 (외 39필지),경기도 가평군 설악면 미사리 145 외 39필지,37.701739,127.543471,18.32,031-584-1425,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(서울방향)휴게소 열린매장Ⅱ,경기도,가평군,경기도 가평군 설악면 미사리로 544 (외 39필지),경기도 가평군 설악면 미사리 145 외 39필지,37.701739,127.543471,18.32,031-584-1425,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평(서울방향)휴게소 열린매장Ⅰ,경기도,가평군,경기도 가평군 설악면 미사리로 544 (외 39필지),경기도 가평군 설악면 미사리 145 외 39필지,37.701739,127.543471,122.34,031-584-1425,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
재즈김밥분식,경기도,가평군,경기도 가평군 가평읍 가화로 55-9,경기도 가평군 가평읍 대곡리 168-3,37.824650,127.515079,86.38,031-582-6306,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
이마트24 대성리역점,경기도,가평군,경기도 가평군 청평면 경춘로 64-1,경기도 가평군 청평면 대성리 396,37.681503,127.378164,4,031-584-2976,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
감성커피 현리점,경기도,가평군,경기도 가평군 조종면 현창로38번길 2,경기도 가평군 조종면 현리 409-1,37.818290,127.348853,48,031-585-8582,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
피자에땅(가평점),경기도,가평군,경기도 가평군 가평읍 보납로 22,경기도 가평군 가평읍 읍내리 467-4,37.830816,127.512921,32.02,031-581-1588,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
하늘정원,경기도,가평군,"경기도 가평군 설악면 미사리로 278-64, 1층",경기도 가평군 설악면 송산리 595 청심청소년수련원,37.681564,127.521650,155,031-589-1743,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
에덴커피코너,경기도,가평군,"경기도 가평군 청평면 경춘로 1444, 1층",경기도 가평군 청평면 상천리 257-4 1층,37.778273,127.464729,26.22,031-582-7943,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
카페 노블레스,경기도,가평군,"경기도 가평군 설악면 미사리로 191-16, 1층","경기도 가평군 설악면 송산리 711-1 외 2필지, 1층",37.689010,127.514189,218.19,031-589-5300,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
호심다방,경기도,가평군,경기도 가평군 가평읍 보납로 25,경기도 가평군 가평읍 읍내리 447-1,37.831104,127.513239,58.39,031-582-6239,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
캔디다방,경기도,가평군,경기도 가평군 가평읍 굴다리길 1,경기도 가평군 가평읍 대곡리 232-5,37.826066,127.515170,55.2,031-582-7712,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
로비라운지(Lobby Lounge),경기도,가평군,"경기도 가평군 상면 청군로 430, 1층",경기도 가평군 상면 덕현리 402-10 1층,37.759926,127.395473,113.65,031-584-9380,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
고려다방,경기도,가평군,"경기도 가평군 가평읍 오리나무길 19, 2층",경기도 가평군 가평읍 대곡리 239-5 2층,37.825867,127.514215,75.15,031-582-1050,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
이태원다방,경기도,가평군,경기도 가평군 가평읍 가화로 129,경기도 가평군 가평읍 읍내리 449-1,37.831140,127.512819,37.34,031-581-4884,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
장호덕손만두,경기도,가평군,경기도 가평군 조종면 조종희망로 18,경기도 가평군 조종면 현리 260-5,37.818229,127.350569,49.6,031-584-2289,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
가평관광호텔휴게실,경기도,가평군,"경기도 가평군 가평읍 보납로34번길 16 (,406-1)","경기도 가평군 가평읍 읍내리 403 ,406-1",37.829382,127.514773,70.56,031-581-0505,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
전원다방,경기도,가평군,"경기도 가평군 가평읍 보납로 34, A동 2층",경기도 가평군 가평읍 읍내리 408-1 외 1필지(409-3) A동 2층,37.830761,127.514330,97.7,031-582-3426,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
궁전다방,경기도,가평군,경기도 가평군 조종면 조종새싹로4번길 9,경기도 가평군 조종면 현리 264-2,37.819147,127.349272,69.44,031-585-0110,경기도 가평군청,031-580-2230,2026-01-14,4160000,경기도 가평군
돌담,경상남도,진주시,경상남도 진주시 신안들말길 34,경상남도 진주시 신안동 463-8,35.1791312679,128.0682055407,39.6,055-747-0137,경상남도 진주시,055-749-5781,2026-01-15,5310000,경상남도 진주시
가호찻집,경상남도,진주시,경상남도 진주시 개양로13번길 13-2,경상남도 진주시 가좌동 449-7,35.1570377791,128.1085420677,116.59,,경상남도 진주시,055-749-5781,2026-01-15,5310000,경상남도 진주시
갤러리(Gallery) 목금토,경상남도,진주시,경상남도 진주시 천수로138번길 15,경상남도 진주시 망경동 526-103,35.1777110742,128.0874795,69,,경상남도 진주시,055-749-5781,2026-01-15,5310000,경상남도 진주시
시호일(是好日),경상남도,진주시,경상남도 진주시 강남로177번길 7-7,경상남도 진주시 칠암동 529-8,35.1835202173,128.0949233791,48.09,,경상남도 진주시,055-749-5781,2026-01-15,5310000,경상남도 진주시
보이차전문점산중명월(山中明月) 혁신본점,경상남도,진주시,경상남도 진주시 사들로123번길 42,경상남도 진주시 충무공동 225-3,35.1797900509,128.1436408087,62.92,,경상남도 진주시,055-749-5781,2026-01-15,5310000,경상남도 진주시
월인천강,경상남도,진주시,경상남도 진주시 남강로 635,경상남도 진주시 본성동 14-7,35.1908763906,128.081288177,29.55,,경상남도 진주시,055-749-5781,2026-01-15,5310000,경상남도 진주시
